"avettaId","mongoId","variantId","object","field","en","zh_CN"
"147913","65724d80170000200091ff2a","65724d80170000200091ff2a~~~question~~~responseOption2","question","responseOption2","No","否"
"147984","65724dc8170000560091ff75","65724dc8170000560091ff75~~~question~~~responseOption2","question","responseOption2","No","否"
"147984","65724dc8170000560091ff75","65724dc8170000560091ff75~~~question~~~questionText","question","questionText","Click here to view requirements:","点击此处查看要求："
"147984","65724dc8170000560091ff75","65724dc8170000560091ff75~~~question~~~responseOption1","question","responseOption1","Show Questions","显示问题"
"48","665df8ab0100004d00496f8e","665df8ab0100004d00496f8e~~~questionGroup~~~questionGroupText","questionGroup","questionGroupText","Electrical (Qualified)","电工（合格）"
"989","43d470e0504943d1cb4c8648","43d470e0504943d1cb4c8648~~~question~~~responseOptionNo","question","responseOptionNo","No","否"
"989","43d470e0504943d1cb4c8648","43d470e0504943d1cb4c8648~~~question~~~questionText","question","questionText","Does the procedure include training requirements for electrically qualified employees?","程序是否包括电气合格人员的培训要求？"
"989","43d470e0504943d1cb4c8648","43d470e0504943d1cb4c8648~~~question~~~responseOptionNA","question","responseOptionNA","N/A","不适用"
"989","43d470e0504943d1cb4c8648","43d470e0504943d1cb4c8648~~~question~~~description","question","description","Please include the procedure that specifies training requirements for electrically qualified persons. Employees who perform electrical work and face increased risk of electrical incident should be trained in safety-related work practices applicable to their respective job assignments. Qualified employees must possess the necessary skills to distinguish live parts, determine the nominal voltage of equipment, and calculate clearance distances.","请包括明确规定电气合格人员培训要求的程序。从事电气工作并面临更高电气事件风险的员工，应接受适用于其工作任务的安全相关工作实践培训。合格的员工必须具备区分带电部件、确定设备标称电压和计算间隙距离的必要技能。"
"989","43d470e0504943d1cb4c8648","43d470e0504943d1cb4c8648~~~question~~~responseOptionYes","question","responseOptionYes","Yes","是"
"990","43d470e0504943d93c789c29","43d470e0504943d93c789c29~~~question~~~responseOptionYes","question","responseOptionYes","Yes","是"
"990","43d470e0504943d93c789c29","43d470e0504943d93c789c29~~~question~~~responseOptionNA","question","responseOptionNA","N/A","不适用"
"990","43d470e0504943d93c789c29","43d470e0504943d93c789c29~~~question~~~questionText","question","questionText","Does the procedure include safety-related work practices to prevent electrical incidents?","程序是否包括防范电气事件的安全相关工作实践？"
"990","43d470e0504943d93c789c29","43d470e0504943d93c789c29~~~question~~~responseOptionNo","question","responseOptionNo","No","否"
"990","43d470e0504943d93c789c29","43d470e0504943d93c789c29~~~question~~~description","question","description","Please include the procedure that addresses safety-related work practices to ensure electrical equipment is free of recognized hazards and proper controls (i.e.: permits, PPE, partitions, interrupters, etc.) are in place to prevent electrical incident. Safe work practices should be employed to prevent electrical shock or other injuries resulting from direct or indirect electrical contacts when work is performed near or on electrical equipment.","请包括针对安全相关工作实践的程序，以确保电气设备不存在已知危害，并且有适当的控制措施（即许可证、个人防护装备（PPE）、隔板、断路器等）来防止电气事件。在电气设备附近或在电气设备上工作时，应采用安全工作实践，以防因直接或间接电接触造成电击或其他伤害。"
"991","43d470e0504943af5712de93","43d470e0504943af5712de93~~~question~~~responseOptionNA","question","responseOptionNA","N/A","不适用"
"991","43d470e0504943af5712de93","43d470e0504943af5712de93~~~question~~~description","question","description","Please include the procedure that addresses energized electrical work. This procedure should apply to all work performed on exposed energized and de-energized parts which expose the employee to electrical hazards.","请包括通电电气工作程序。此程序应适用于在暴露的带电和不带电部件上执行的所有工作，这些工作使员工面临电气危害。"
"991","43d470e0504943af5712de93","43d470e0504943af5712de93~~~question~~~questionText","question","questionText","Does the procedure include precautions for working with or near exposed de-energized and/or energized parts?","程序是否包括处理暴露的不带电和/或带电部件或在其附近工作的预防措施？"
"991","43d470e0504943af5712de93","43d470e0504943af5712de93~~~question~~~responseOptionNo","question","responseOptionNo","No","否"
"991","43d470e0504943af5712de93","43d470e0504943af5712de93~~~question~~~responseOptionYes","question","responseOptionYes","Yes","是"
"995","43d470e05049435c2ab1bb7b","43d470e05049435c2ab1bb7b~~~question~~~questionText","question","questionText","Does the procedure include precautions for working near overhead power lines?","程序是否包括在架空输电线附近工作的预防措施？"
"995","43d470e05049435c2ab1bb7b","43d470e05049435c2ab1bb7b~~~question~~~responseOptionNA","question","responseOptionNA","N/A","不适用"
"995","43d470e05049435c2ab1bb7b","43d470e05049435c2ab1bb7b~~~question~~~responseOptionYes","question","responseOptionYes","Yes","是"
"995","43d470e05049435c2ab1bb7b","43d470e05049435c2ab1bb7b~~~question~~~description","question","description","Please include the procedure that addresses precautions for working near overhead lines. Depending on jurisdiction, employers may be required to de-energize and ground or deploy other protective measures prior to the commencement of covered tasks.","请包括针对在架空线路附近工作的预防措施的程序。根据不同的司法辖区，在开始执行相关任务前，雇主可能需要切断电源并接地，或采取其他保护措施。"
"995","43d470e05049435c2ab1bb7b","43d470e05049435c2ab1bb7b~~~question~~~responseOptionNo","question","responseOptionNo","No","否"
"999","43d470e050494321be39c6b5","43d470e050494321be39c6b5~~~question~~~description","question","description","Please include the procedure that addresses protective measures to be used when working in confined or enclosed work spaces which contain electrical hazards. Protective measures may include shields, barriers, or insulating materials as necessary in accordance with jurisdictional requirements.","请包括针对在有电气危害的密闭或封闭工作空间内工作时应采取的保护措施的程序。根据司法辖区要求，保护措施可能包括护罩、屏障或绝缘材料。"
"999","43d470e050494321be39c6b5","43d470e050494321be39c6b5~~~question~~~responseOptionNo","question","responseOptionNo","No","否"
"999","43d470e050494321be39c6b5","43d470e050494321be39c6b5~~~question~~~responseOptionNA","question","responseOptionNA","N/A","不适用"
"999","43d470e050494321be39c6b5","43d470e050494321be39c6b5~~~question~~~questionText","question","questionText","Does the procedure include protective measures for working in confined or enclosed work spaces which contain electrical hazards?","程序是否包括在有电气危害的密闭或封闭工作空间内工作的保护措施？"
"999","43d470e050494321be39c6b5","43d470e050494321be39c6b5~~~question~~~responseOptionYes","question","responseOptionYes","Yes","是"
"1000","43d470e0504943aba4bce3be","43d470e0504943aba4bce3be~~~question~~~responseOptionYes","question","responseOptionYes","Yes","是"
"1000","43d470e0504943aba4bce3be","43d470e0504943aba4bce3be~~~question~~~questionText","question","questionText","Does the procedure include restrictions for conductive materials and equipment?","程序是否包括对导电材料和设备的限制？"
"1000","43d470e0504943aba4bce3be","43d470e0504943aba4bce3be~~~question~~~description","question","description","Please include the procedure that addresses conductive materials and equipment. If employees are expected to handle long dimensional conductor objects (ducts or pipes) in close proximity to electrical equipment, safe work practices should be included in the procedure.","请包括针对导电材料和设备的程序。如果员工需要在电气设备附近处理长尺寸导体（管道或管子），则应在程序中纳入安全工作实践。"
"1000","43d470e0504943aba4bce3be","43d470e0504943aba4bce3be~~~question~~~responseOptionNA","question","responseOptionNA","N/A","不适用"
"1000","43d470e0504943aba4bce3be","43d470e0504943aba4bce3be~~~question~~~responseOptionNo","question","responseOptionNo","No","否"
"147772","65724ca6170000230091fe8d","65724ca6170000230091fe8d~~~question~~~responseOption1","question","responseOption1","Confirm","确认"
"147772","65724ca6170000230091fe8d","65724ca6170000230091fe8d~~~question~~~responseOption2","question","responseOption2","No","否"
"147772","65724ca6170000230091fe8d","65724ca6170000230091fe8d~~~question~~~questionText","question","questionText","### *If this topic is not applicable:*
I confirm this topic does not apply to my company, including subcontractors, in any capacity","### *如果此主题不适用：*
我确认，此主题在任何情况下都不适用于我公司，包括分包商"
